Number,Label,tsfresh_Value__fourier_entropy__bins_10,Cesium_freq1_signif,TSFEL_0_Spectral entropy,tsfresh_Value__cid_ce__normalize_True,Cesium_freq1_lambda,"tsfresh_Value__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0","tsfresh_Value__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",tsfresh_Value__number_crossing_m__m_0,"tsfresh_Value__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",tsfresh_Value__lempel_ziv_complexity__bins_5,tsfresh_Value__lempel_ziv_complexity__bins_100,"tsfresh_Value__fft_aggregated__aggtype_""centroid""",tsfresh_Value__ratio_beyond_r_sigma__r_3,Cesium_period_fast,tsfresh_Value__permutation_entropy__dimension_6__tau_1,TSFEL_0_Fundamental frequency,Cesium_freq2_freq,tsfresh_Value__ratio_beyond_r_sigma__r_1.5,TSFEL_0_Wavelet energy_2,TSFEL_0_Spectral spread,Cesium_p2p_scatter_2praw,"tsfresh_Value__fft_coefficient__attr_""abs""__coeff_1",Cesium_freq_frequency_ratio_21,TSFEL_0_Median diff
constant_336,CONSTANT,2.0283125423474875,3.594474299883583,0.9279472044591083,51.24781046921177,58.70024101490237,8763847.443408806,7377264.222873301,673.0,2703005.834707448,0.20059656972408652,0.5026099925428784,334.952806045685,0.0044742729306487695,0.3112320982041375,6.237208681264179,0.3736920777279522,6.922745433164611,0.12527964205816555,3914.5645509902333,14.252320903680387,1.017126982137981,97399.5438752246,2.1550704865848114,-112.10621473378706
constant_337,CONSTANT,1.8919376514496173,4.466564555480102,0.9361730500891642,51.183431247750285,58.70024101490237,106618.54682363916,65215.34602244787,631.0,42022.47365422013,0.197613721103654,0.5048471290082028,332.45095499804887,0.002982848620432513,0.1726733847065798,6.2744200019543515,0.14947683109118087,8.333881134459613,0.13497390007457122,408.86094779274475,14.35383886607391,0.9649011541942155,10793.063661904034,1.4388398486759144,-13.592840383824822
constant_338,CONSTANT,1.9970639399332926,3.2994864252123173,0.9257820163635129,50.76998850389835,58.70024101490237,466754.0804187344,293134.50122531696,651.0,91618.70271070993,0.19835943325876212,0.5085756897837435,328.9911142329523,0.0044742729306487695,0.06897766089295974,6.255744716084571,0.14947683109118087,16.91463797649568,0.1319910514541387,868.00661451409,14.329427693980339,1.0273455179494273,7457.1211702554165,1.1666498740554156,13.348639360810665
constant_339,CONSTANT,2.0608128456716055,3.165864225690342,0.9379110697632487,52.20879713408962,58.70024101490237,2100990.023304974,1767194.545857821,681.0,544679.1762209617,0.203579418344519,0.5055928411633109,337.0123234998116,0.0044742729306487695,0.05632667670509247,6.2731027218860635,0.14947683109118087,11.722944102373075,0.13348247576435496,1932.2582601549555,14.428848488013385,0.9412358541581567,42663.38061025038,0.3759310441748255,29.587883841387082
constant_34,CONSTANT,2.0338782277086813,3.4878441380287923,0.9374819517117732,51.937722995129484,58.70024101490237,9124463.359430445,5062046.088213269,674.0,1799004.0428207782,0.19686800894854586,0.49962714392244595,334.0738932832023,0.002982848620432513,0.0517980303953208,6.246957267889027,0.3736920777279522,19.608358714785517,0.1297539149888143,3601.07360134881,14.216391735495474,0.9938791697954458,66810.5590545217,0.6617204831156026,-66.6323268415646
constant_340,CONSTANT,2.0367103067216417,2.9238711661308496,0.9416022528291116,51.47729663352255,97.99151225197193,2091605.370583952,1368102.9896762667,654.0,469302.9775388997,0.19686800894854586,0.5026099925428784,332.7545907132884,0.002982848620432513,0.26252300966405906,6.285083060971491,0.2242152466367713,16.017704932401344,0.1401938851603281,1747.6491684159118,14.553471595515568,1.0117419435721975,54055.705795641916,4.205983889528194,-55.97372357696338
constant_341,CONSTANT,1.8603459105638218,2.9032349969379307,0.9381036632051633,51.759900977297306,97.99151225197193,1782288.2509954884,1311184.1902780873,652.0,360488.24816116085,0.1931394481730052,0.5011185682326622,333.8806834116503,0.002982848620432513,0.1735731129085424,6.252874055508759,0.14947683109118087,26.886079277778997,0.12527964205816555,1735.1478083335592,14.738101997580776,1.0056110683752424,46419.90413030449,1.5384936888740284,-6.266755677053425
constant_342,CONSTANT,2.1170582818541535,3.124178243948278,0.938393070081063,52.34787028517749,58.70024101490237,1068867.9792109872,750226.7009653212,642.0,379344.7814490093,0.20432513049962714,0.5070842654735273,337.12876057853555,0.0014914243102162564,0.11915976918457406,6.274062403096446,0.14947683109118087,28.548473095660686,0.13124533929903057,1323.1880360817804,14.51929530012317,0.944871429838147,46279.136989996696,3.401740644038294,-19.226928739457378
constant_343,CONSTANT,2.0500240804599934,2.9671327004781936,0.9359257147880372,50.85618436611817,97.99151225197193,2523186.0560617824,1971953.8711100596,638.0,609964.4367330504,0.21327367636092467,0.5093214019388516,328.98534688447864,0.0007457121551081282,0.5290428532787205,6.25386282141909,0.07473841554559044,11.08603399288589,0.14317673378076062,2240.5475954168605,14.482973797821137,1.046886486387634,94928.71178865501,0.3914478774436478,82.49752614558636
constant_344,CONSTANT,1.9262644984783694,4.242398312509586,0.9308750183417266,51.74949763688361,58.70024101490237,8420567.643881839,7286291.371203638,668.0,2702500.72125047,0.197613721103654,0.5011185682326622,335.361062497415,0.002982848620432513,0.08190563362587273,6.264404444891926,0.14947683109118087,4.191043816786087,0.13273676360924683,4300.579264890817,14.450505650129582,1.0021848959773905,114495.34858839722,0.34330501376091893,-8.190335230362507
constant_345,CONSTANT,1.894995880180234,3.2240070641643523,0.9345304418261859,53.368569197851286,58.70024101490237,158239.5360861359,129634.22462051775,708.0,51556.71981912962,0.19835943325876212,0.5093214019388516,342.6311241930397,0.0037285607755406414,0.058357842510421754,6.249335778293778,0.14947683109118087,6.805881192891733,0.13049962714392244,501.54804661756714,14.395730664134625,0.9266353774304352,15448.466417616806,0.21401993660710186,11.382369330237253
constant_346,CONSTANT,1.9523954151473704,2.9783433599944744,0.9350994870371168,52.36788507809783,97.99151225197193,1569265.8281206132,1190204.46117938,671.0,425306.94549516944,0.21029082774049218,0.5078299776286354,336.8760397368193,0.0022371364653243847,0.055724420313155054,6.281701358591061,0.14947683109118087,15.783976451855585,0.13571961222967935,1599.0000609125555,14.600530024946188,0.931106316496425,40826.761861807405,18.470085470085472,-17.035504059681045
constant_347,CONSTANT,1.9987287318361924,3.1808520225769055,0.9315772663100292,51.306756239206685,58.70024101490237,1508341.4172294799,949247.24771127,639.0,571113.1807042809,0.1894108873974646,0.49515287099179717,333.3971412168043,0.002982848620432513,0.09673364703887412,6.293259942005779,0.29895366218236175,9.476229083126995,0.1372110365398956,1609.2772516684017,14.446552924256977,0.9946449004872165,27181.898291944086,0.743666169895678,-22.824857852099683
constant_348,CONSTANT,2.056493163578581,3.7683032012096134,0.9403270227481884,50.570956683542974,58.70024101490237,1625202.3025635092,1095915.9913123,645.0,534623.5627811794,0.19910514541387025,0.5011185682326622,330.6901400171207,0.002982848620432513,0.31587799644694664,6.270366898849565,0.14947683109118087,1.2986538700323567,0.12826249067859807,1609.618320102025,14.53609838100369,1.0520802462702745,54637.80957488078,0.4102445777572681,-50.61087470203955
constant_349,CONSTANT,1.8643283698769664,3.6608464231136404,0.9395663652084237,51.182890246117594,58.70024101490237,2999769.6952113607,2236811.859918887,642.0,734723.4891021097,0.19388516032811334,0.5003728560775541,329.4469522957511,0.0022371364653243847,0.04946510443199187,6.296004444528591,0.07473841554559044,6.338424231800221,0.14317673378076062,2252.059811322628,14.290139504983332,1.0026659185351268,88202.59743335514,0.2206907074919892,20.77848972148456
constant_35,CONSTANT,1.6780097492408257,3.903368136012805,0.9327344397525187,51.92784910923037,58.70024101490237,92711.8768449919,77116.78565730878,688.0,35518.012905841315,0.197613721103654,0.5070842654735273,337.2053883237393,0.0037285607755406414,0.2056091187601371,6.267872413253386,0.07473841554559044,8.745827581421509,0.13348247576435496,397.44952554639667,14.319252758302902,0.9535061372513627,26517.7567902608,1.7984379693601686,7.5274644493194955
constant_350,CONSTANT,2.010909983538885,3.332363587389051,0.9309520050288679,51.22118254857211,58.70024101490237,137294.6521424173,87266.79395895817,645.0,23526.48117320957,0.20208799403430275,0.5033557046979866,333.1866273485423,0.0037285607755406414,0.5251265725682728,6.291477401403279,0.14947683109118087,30.65495102657931,0.1372110365398956,493.8784111392482,14.665236991990794,1.065969848863009,5817.622633338824,16.10514198004605,-10.903012881313714
constant_351,CONSTANT,1.8773631305117964,3.3638093632089734,0.9367716226959584,50.84380827200944,58.70024101490237,1292610.367073009,702872.0371766636,636.0,391561.88192001946,0.20208799403430275,0.5078299776286354,330.15415328729273,0.0014914243102162564,0.05797334033417741,6.240741864097476,0.29895366218236175,0.7961376368589814,0.12900820283370618,1382.5280520274657,14.53063768938457,0.9954008320772134,32272.1522126279,0.02512562814070352,-36.19373562413489
constant_352,CONSTANT,1.9829532620540782,3.2386157860680664,0.9324539928675346,51.107106286931874,58.70024101490237,1340130.0002143104,1013949.8119412204,666.0,387894.7373035091,0.19835943325876212,0.5055928411633109,329.9547125797199,0.0022371364653243847,0.19560670352749573,6.279435804823629,0.07473841554559044,26.795509491567515,0.13348247576435496,1567.3890257478974,14.340434956369434,0.9722270098713669,53405.670309131005,5.242354958559588,-15.989151968876172
constant_353,CONSTANT,1.965807774325098,2.9689493728904037,0.9400499790817504,51.861284683706366,97.99151225197193,3730865.739223664,2455488.4467667216,671.0,1120786.4925860143,0.20283370618941088,0.5093214019388516,336.1074171978301,0.0022371364653243847,0.10075134299801317,6.293603453082628,0.07473841554559044,12.394913483942123,0.13049962714392244,2449.2666311979488,14.472578894851958,0.9547188313511553,167915.1824102437,0.4483487450462351,86.41425186295362
constant_354,CONSTANT,2.012819604909602,3.554376433441909,0.934106691103067,51.66894735572658,58.70024101490237,7052640.011272326,4738425.969923416,673.0,1611813.298508454,0.2058165548098434,0.5085756897837435,336.29624269043353,0.0007457121551081282,0.23525439455642055,6.26033793979213,0.14947683109118087,2.9639692939208686,0.14317673378076062,3600.224313459601,14.434431294851244,1.016801713712614,20086.681176953614,0.6970113363105462,-198.14377430860043
constant_355,CONSTANT,2.093148442077397,4.354722893860228,0.9349468148592243,51.8775762656869,58.70024101490237,532149.6075817104,476373.4405215624,659.0,146582.16673234868,0.19985085756897839,0.5070842654735273,335.05284782668934,0.0014914243102162564,0.08292610539067234,6.289543094121754,0.07473841554559044,2.110860339928859,0.12602535421327368,1079.4811094151632,14.2692209638897,0.9554917158397473,42370.45364442932,0.17504542701393094,-18.803819705814902
constant_356,CONSTANT,1.6685171889328265,3.2936353816814745,0.9318486421702412,51.634327768129936,58.70024101490237,2756624.889787035,1968533.2343649499,653.0,882108.4841743715,0.19835943325876212,0.49962714392244595,334.1542153238771,0.0022371364653243847,0.05942781988176163,6.275041352116398,0.8968609865470852,17.70639320434443,0.1342281879194631,2142.591138795466,14.213499366946284,0.9803030754043431,37187.64281802732,1.0522614810313398,76.38309430701977
constant_357,CONSTANT,2.119761315842943,2.9986054987241104,0.9353380691353521,51.17280267553479,97.99151225197193,10350245.04998864,6878160.060367591,665.0,3165006.8418486295,0.19164802386278895,0.49962714392244595,331.6570088172727,0.002982848620432513,0.09000256378230205,6.265946785458173,0.07473841554559044,7.308397426065108,0.1342281879194631,4125.215048501838,14.41989546661935,1.0570552972417455,262797.80751436064,0.41743846474760116,-184.37841887547472
constant_358,CONSTANT,1.9162579374002402,3.0157815499464022,0.9370418009760296,50.99549045691307,97.99151225197193,3025581.908008368,2352120.0493004797,643.0,1096759.596042077,0.20208799403430275,0.5055928411633109,332.2062256472495,0.0037285607755406414,0.061414896289384936,6.271037900014034,0.07473841554559044,1.4768718364484956,0.13049962714392244,2351.5910291662367,14.582370671805153,1.0399443725780142,113714.6335826208,0.16609167077378015,144.76928130868757
constant_359,CONSTANT,1.6070957230341432,3.5344336889474754,0.9368761450151262,51.69325583459925,58.70024101490237,219999.08035318076,127666.54791926847,704.0,40546.672616792726,0.19612229679343773,0.49962714392244595,335.3027688301516,0.0022371364653243847,0.17147741790035329,6.266033337665361,0.07473841554559044,18.971448605298335,0.12751677852348994,560.5743670511652,14.497848430752196,0.9615728143714702,24823.867949792926,3.254071661237785,4.138338881187707
constant_36,CONSTANT,1.965433123173797,3.191601911450072,0.9346761125920967,51.36692495641202,58.70024101490237,517693.67115604394,350010.1481004938,672.0,175829.89726725285,0.19985085756897839,0.5033557046979866,335.01982810374267,0.005219985085756898,0.2390623363017288,6.298275744875056,0.07473841554559044,31.303547560093786,0.1342281879194631,948.4685112877215,14.523977970563914,1.0264261769028105,50082.58004422716,7.484806147397835,8.858953436718977
constant_360,CONSTANT,2.0092940552657903,3.09392046790266,0.9350398990210929,52.99721461050834,58.70024101490237,9390493.794203501,7057883.14806569,684.0,4002968.7697434835,0.21029082774049218,0.5123042505592841,342.61155079865176,0.0007457121551081282,0.1213136978654404,6.289191275431578,0.07473841554559044,8.739984369407864,0.13049962714392244,3718.1966175091975,14.296963295163241,0.9788904009672995,155195.08339433774,1.0602516391990076,-68.10332172790811
constant_361,CONSTANT,1.8863577924478083,3.035231997047894,0.9391276205745406,52.98620283624256,97.99151225197193,677344.3420525426,492321.4981918482,673.0,160034.7793090416,0.21252796420581654,0.5130499627143923,341.38193718981194,0.0014914243102162564,0.06032995941604942,6.243363107885872,0.07473841554559044,11.278859989336137,0.13870246085011187,1072.8073769517136,14.459446856989862,0.9000567435819861,33241.529415880694,0.6804441702652683,-47.804344395385755
constant_362,CONSTANT,1.7846185257891112,3.4346990678009828,0.9311994329715387,51.772455953840264,58.70024101490237,194872.58894861396,143438.31274323334,667.0,41245.22485806188,0.20134228187919462,0.5011185682326622,335.3631714823527,0.005219985085756898,0.09832099332849793,6.261376323116189,0.2242152466367713,3.2561298946030637,0.13795674869500374,601.5333041427762,14.425367903075472,1.0014556500095104,14526.52296151889,0.3202126131302974,-4.931867676361031
constant_363,CONSTANT,1.8907554563288291,3.1099415723293906,0.9375702774746766,52.64551921248244,97.99151225197193,103019.26698259695,69281.80338598226,671.0,37363.8501545391,0.2080536912751678,0.511558538404176,340.279256033716,0.0022371364653243847,0.16364190521723548,6.249869838404457,0.07473841554559044,10.206630584832483,0.12826249067859807,391.23720830227165,14.438522472211709,0.9687930580316049,11928.383238707298,1.6703322973942147,2.6406323500040116
constant_364,CONSTANT,1.989111079168571,3.8591501030570354,0.9361433923405952,51.43669356244456,58.70024101490237,5592064.642290269,4624526.020619311,645.0,1872072.8785173453,0.20507084265473527,0.5048471290082028,332.8786325700406,0.0014914243102162564,0.08325843311582883,6.251984963476261,0.07473841554559044,15.380794822914156,0.13944817300521997,3212.605319428589,14.403348847368171,1.0580149280775366,117604.94533499338,1.2807444349835786,-117.83608402216043
constant_365,CONSTANT,1.9521144526514171,3.5381576386784563,0.9346327529980542,51.45119018170446,58.70024101490237,10797028.753680779,7861062.501398049,660.0,2854358.9749495485,0.20656226696495153,0.5108128262490679,334.91604115810844,0.002982848620432513,0.07502137033140456,6.277199982051702,0.07473841554559044,1.993996099655981,0.13049962714392244,4178.897462946002,14.256346771062066,0.9861068704040762,227558.5579751675,0.1495890410958904,116.11516060194867
constant_366,CONSTANT,2.0152341537352045,3.0835692330778954,0.9313841773768216,52.64670512126527,58.70024101490237,9377535.962178,7362297.793330898,670.0,4847511.933758629,0.2058165548098434,0.5078299776286354,340.95132401849764,0.0014914243102162564,1.019593386952637,6.292197373685919,0.14947683109118087,4.094630818560963,0.13273676360924683,3909.7258298790025,14.36213090936554,0.9691878666721606,126386.1492665976,4.177347242921013,-114.59261126722811
constant_367,CONSTANT,2.0828025124231258,3.4098164444894072,0.9327054646808309,51.58629125431449,58.70024101490237,912297.327049911,524590.8926198898,664.0,452565.49467769044,0.18568232662192394,0.4899328859060403,333.38180531583646,0.002982848620432513,0.14477825011103365,6.271015452561517,0.29895366218236175,14.124504239980718,0.1267710663683818,1183.1061853375304,14.52852777274077,0.9960643251813216,21015.49079914691,2.044618312539649,9.825555821407812
constant_368,CONSTANT,1.895498072825449,3.7788691890872554,0.9226203055382917,52.42683558954294,58.70024101490237,1691989.8369962927,1153316.9142391405,652.0,450872.73092237214,0.20954511558538405,0.5108128262490679,336.0342492069668,0.0007457121551081282,0.13092510423440318,6.278562276260546,0.14947683109118087,0.18552198143319384,0.13795674869500374,1601.9082959814507,14.66009969648819,0.9340106956288123,47089.68634490033,0.024287626697265256,-17.897485409701346
constant_369,CONSTANT,1.8923837365664677,3.301593440824613,0.9325960957794669,51.76869568399602,58.70024101490237,6391090.359664707,3603695.7425639704,689.0,2154595.4648076794,0.203579418344519,0.5048471290082028,334.70537563452774,0.0022371364653243847,0.08642934700267667,6.306791414477497,0.07473841554559044,16.40335692530184,0.12378821774794929,2862.639777406942,14.557504622348752,0.9630846772732644,101804.28203658346,1.417624037369019,46.78279898967535
constant_37,CONSTANT,1.9952191013743117,3.4806898135704234,0.9387753749741313,51.46962233333711,58.70024101490237,2295263.5277426094,1637608.956165807,675.0,698710.4949185909,0.2080536912751678,0.511558538404176,334.97596047025127,0.0037285607755406414,0.4751379489849039,6.268761590932714,0.07473841554559044,11.83688673663913,0.14541387024608501,1794.9683357997203,14.422410253581877,1.0178809694184126,157304.60835045186,5.623178348369188,-5.5304324240171
constant_370,CONSTANT,1.7597358110539032,2.827150468019832,0.9382084035442297,51.81638943367745,97.99151225197193,3732877.5804654686,3232260.1449336703,698.0,1441158.9546418192,0.20954511558538405,0.5100671140939598,334.2073499777671,0.0007457121551081282,0.08458762982138557,6.273158205114349,0.14947683109118087,16.74810643410683,0.13944817300521997,2837.165105552566,14.307715774300773,0.9390487802803721,90455.78110304486,0.676520918156606,20.741414485492385
constant_371,CONSTANT,1.9121643119659169,3.6089744212436305,0.9345843630233024,51.546048191977086,58.70024101490237,9932088.204015523,6974408.986070508,658.0,2267473.126667417,0.2110365398956003,0.5130499627143923,336.86173365745304,0.0007457121551081282,0.04531376183226321,6.2832937220327185,0.14947683109118087,6.104695751254465,0.1372110365398956,3946.523973227494,14.36479216173566,0.9664384409691346,63620.42829903604,0.2766267293307738,-27.965085058866862
constant_372,CONSTANT,1.8799625535045588,4.133555440383424,0.9318263332181621,51.16316815037142,58.70024101490237,54587.19292535377,40196.92546319969,642.0,22611.53095307967,0.2058165548098434,0.5055928411633109,333.3655971167874,0.0022371364653243847,2.700946932333795,6.287582954862412,0.2242152466367713,4.982799044634836,0.13497390007457122,303.833184230305,14.58482395682076,0.9976467241153194,6168.136957527563,13.48221343873518,-3.3801470326055743
constant_373,CONSTANT,1.9222795873338978,2.9045308798868783,0.9370139455523742,51.801306181126506,97.99151225197193,10726846.868185801,7436749.441354565,653.0,2245055.9826765247,0.19612229679343773,0.4988814317673378,332.9792944687458,0.0044742729306487695,0.05973872407639313,6.288058312611368,0.2242152466367713,18.676366398609318,0.12304250559284116,4148.658045151445,14.336003758908134,1.0640081258983183,102100.86441856991,0.57995010206396,-254.72626795031147
constant_374,CONSTANT,2.017176798083335,2.8232263408058484,0.9395894954028118,51.365656627827875,97.99151225197193,8021959.1807769695,6041189.9054829115,662.0,2245994.5140215405,0.2110365398956003,0.5145413870246085,334.2626905204568,0.0007457121551081282,0.07626249122689754,6.2651428220026375,0.07473841554559044,1.9618584335809395,0.12751677852348994,3754.307690416957,14.504130339457372,1.0371511790627344,147880.40600241965,0.05956974939010866,-44.5823514514388
constant_375,CONSTANT,1.9128700737168098,3.5891403003714926,0.9355459547781944,51.08669488440255,58.70024101490237,2064110.517812426,1683651.5939913825,669.0,431272.30631970504,0.19612229679343773,0.5078299776286354,331.8071516187579,0.0022371364653243847,0.04877258979812123,6.282505236399768,0.4484304932735426,7.1068066115943935,0.13273676360924683,2198.063798449458,14.367018699242974,1.0130160947364821,50242.06684797257,0.24993578217313125,-67.4886755486209
constant_376,CONSTANT,1.8393232835374393,3.203312788973587,0.9377767493498036,52.19765414655076,58.70024101490237,7659635.679950065,6809209.887055147,683.0,3278934.4922912773,0.20954511558538405,0.511558538404176,339.67449465216583,0.002982848620432513,0.057069791288906706,6.283049113400828,0.07473841554559044,7.360986334187904,0.12527964205816555,3777.693853747323,14.558567928156684,0.9781503260790496,382081.8909952126,0.23431760055800976,-10.848234645144544
constant_377,CONSTANT,2.001649553619367,4.006231182731896,0.9341093943123192,52.448461873253066,58.70024101490237,4457360.085194465,3342851.9936865005,664.0,1248505.9415066333,0.20432513049962714,0.506338553318419,337.1711549773167,0.0014914243102162564,0.04262365002225967,6.303711428166798,0.07473841554559044,13.557712674657258,0.1319910514541387,2747.0712270194663,14.518482765607963,0.9666208635958304,109042.87183568819,0.5778594109955794,-40.95970729700582
constant_378,CONSTANT,1.9452674974827198,3.333721179965271,0.9345572859053373,51.14406441656372,58.70024101490237,6510607.606735687,3993100.7466455344,675.0,2225152.951410305,0.19612229679343773,0.4988814317673378,333.9753930812066,0.0014914243102162564,0.42571828358208974,6.27470302106806,0.07473841554559044,25.951165355595972,0.1297539149888143,3225.3978607316967,14.518826042794753,1.063729224212357,179473.71830982307,11.054760423148727,74.76804808237443
constant_379,CONSTANT,2.063544970728486,3.60836992488373,0.9347779760867637,52.05644154956785,58.70024101490237,2154259.599503523,1278736.289011277,683.0,720653.2157048256,0.20208799403430275,0.5055928411633109,336.5401459751339,0.0037285607755406414,0.04895535730248693,6.279307171383165,0.14947683109118087,10.668244333910351,0.13571961222967935,1862.5997027121807,14.478235225589518,0.952409244970109,41662.555294259255,0.3741866065481375,63.28831019913882
constant_38,CONSTANT,2.0810328486502505,3.9796673865547065,0.9323482127103182,52.81290540956919,58.70024101490237,2541473.8950111712,1676751.9100272069,691.0,812049.4733576895,0.2110365398956003,0.5093214019388516,340.9508298647092,0.0022371364653243847,0.07332933419743237,6.2696992822103965,0.07473841554559044,28.785123182213265,0.14392244593586875,1816.8262996869064,14.628765191350835,0.924360519537862,96890.38383282199,2.1108730583824316,-58.55509694535624
constant_380,CONSTANT,1.9218877650785273,3.2342905144632206,0.9359855158547308,50.479917910131206,58.70024101490237,1073152.9144749064,673235.8625239488,627.0,276508.31460307725,0.197613721103654,0.5033557046979866,328.1250970480203,0.002982848620432513,0.13848838267871058,6.258569087410796,0.07473841554559044,9.298011116710857,0.14168530947054436,1325.9680439891874,14.461085458918228,1.0478694291355424,65468.85604111775,1.3341018654370154,-35.11171066722363
constant_381,CONSTANT,1.8966615560759326,3.165374438596192,0.936516787825748,52.72687838126311,58.70024101490237,1766355.6372011318,1314304.7006664085,695.0,457966.1484590391,0.19686800894854586,0.5041014168530947,338.44406676946403,0.0022371364653243847,0.046300642543118053,6.259052838419908,0.14947683109118087,14.65039332120867,0.13795674869500374,1621.6061253814266,14.367488210387675,0.9290313880186135,46271.34135938399,0.6783226242813662,100.08146605011689
constant_382,CONSTANT,1.698143853489048,3.5679601380241484,0.9332698032440694,51.28323786185886,58.70024101490237,9809397.10635112,5866956.171905439,660.0,2409660.4203082924,0.21700223713646533,0.511558538404176,332.96395148375944,0.0,0.11397282853004354,6.266985482695292,0.523168908819133,14.916259467829468,0.13571961222967935,3739.006207290647,14.208812464167245,1.0177948808940398,93759.85100452072,1.6998501747960715,98.72922140241667
constant_383,CONSTANT,2.0141435850952996,3.5627392200099206,0.9335017436586082,52.33377010777767,58.70024101490237,6558196.350699002,4369048.397237903,672.0,2693230.6212277412,0.2058165548098434,0.5093214019388516,338.91748767307536,0.0022371364653243847,0.0424998059879868,6.284155558457175,0.07473841554559044,1.4973230784962495,0.1297539149888143,3365.782801911318,14.419541151001427,0.9779680166077559,125229.26468343083,0.058931754153969985,-95.706227022152
constant_384,CONSTANT,2.1193535643515307,3.4335643332887216,0.9404338390000956,51.70303270649493,58.70024101490237,1613697.1115473646,1135815.0862151901,670.0,344279.45878616243,0.2080536912751678,0.5108128262490679,335.5261102675284,0.0007457121551081282,0.08539644719443132,6.254781192829071,0.14947683109118087,11.722944102373075,0.1319910514541387,1654.6701391669837,14.606967041743644,0.9809021909905236,23821.001175588313,0.5069808579190094,17.98873311287241
constant_385,CONSTANT,1.9986659469221748,3.620655062062629,0.9360016559198193,52.036994142221225,58.70024101490237,7860408.758212772,6600141.617015976,668.0,2509887.9810635536,0.20879940343027592,0.5070842654735273,333.78064689643566,0.002982848620432513,0.045728609647994835,6.30223210700929,0.29895366218236175,12.371540635887548,0.13049962714392244,3885.2612092962204,14.328652433193584,1.0199612635359152,56841.81114657144,0.4570179698882953,37.894528603754566
constant_386,CONSTANT,1.906430348759426,3.962069263191254,0.9345763793106461,52.3234728772001,58.70024101490237,1455650.907767574,1128297.8531981546,671.0,398702.96002804674,0.2080536912751678,0.5152870991797166,336.9340595372076,0.0007457121551081282,0.056196281246151975,6.282853469985314,0.07473841554559044,18.176771771442763,0.13049962714392244,1626.0258911950493,14.45231310252827,0.9460568907919683,58126.286487040365,1.0215089073146704,-5.555176100957567
constant_387,CONSTANT,2.0105602932685143,2.857002060148077,0.9380599927928265,51.80856637552973,97.99151225197193,2095853.936275105,1567425.949233513,665.0,887578.0053569324,0.19835943325876212,0.5070842654735273,334.87658373924086,0.0037285607755406414,0.34038834468698737,6.269596709013978,0.07473841554559044,2.928910021839005,0.13944817300521997,1885.0151230401245,14.60272998207306,0.9517382234383279,110801.28275152331,1.0,82.26393558430368
constant_388,CONSTANT,1.724387981715525,2.736388246594884,0.942671590520956,51.66441226760978,97.99151225197193,9938052.660660217,7083442.4611345045,692.0,2388129.968301914,0.19835943325876212,0.5033557046979866,333.6325929580351,0.002982848620432513,0.08128658790001786,6.2411502177731775,0.07473841554559044,32.93380371190044,0.1372110365398956,4243.048093178426,14.386875959501408,1.0071313555852903,195299.04886568186,2.6759643916913953,-156.99621522907694
constant_389,CONSTANT,1.8037139977631238,3.6382612726089527,0.9336987746073087,51.01279831850236,58.70024101490237,1878585.5581035772,1216504.1775601518,648.0,681080.2382774096,0.19388516032811334,0.4981357196122297,331.24715309878314,0.0044742729306487695,0.2984761281883586,6.248445262631055,0.14947683109118087,6.14267662934315,0.1319910514541387,1759.7137250675974,14.506455332611413,1.0299393690223178,10565.816945832612,1.8338421282163104,-104.1044022499493
constant_39,CONSTANT,2.0483424950468976,3.4695158948163756,0.9361968983301581,51.43418523349757,58.70024101490237,1833278.6891091478,1233342.7933521606,671.0,612969.8602878725,0.20208799403430275,0.5093214019388516,333.2091266641926,0.0037285607755406414,0.37812361908970415,6.2788452953742535,0.07473841554559044,22.556259175668867,0.13124533929903057,1678.731874138994,14.545096261831814,1.0233488562628343,70429.34899048643,8.526228602981778,84.84522546392498
constant_390,CONSTANT,2.1054601365572423,3.0057999808062754,0.930589722294171,50.73259594960565,97.99151225197193,173581.04580887096,146864.7166514627,663.0,62095.24122238845,0.2080536912751678,0.5145413870246085,329.68603396812733,0.0022371364653243847,0.19188647512263504,6.2711513418580696,0.14947683109118087,25.162331733754044,0.13049962714392244,579.3753819988096,14.441955413352053,1.047892067488749,25528.18121025021,4.828987945051864,-1.693583678297209
constant_391,CONSTANT,1.940390161933358,3.1567882538551046,0.9342403031833711,51.87664729331386,58.70024101490237,6009793.124790517,4118718.1731557176,667.0,2326107.738179634,0.20059656972408652,0.5011185682326622,335.3842441482686,0.0022371364653243847,0.08535704933976739,6.244543216484839,0.2242152466367713,4.477361205454638,0.1342281879194631,3202.836780719259,14.359239439659175,0.9436674082456468,67400.23477384806,0.3822172340690859,-47.32362951942417
constant_392,CONSTANT,1.773293015617815,3.3736683536849426,0.9440131930924455,52.02024552844512,58.70024101490237,7288.030362141949,4902.561889482696,681.0,2733.3437709020914,0.1894108873974646,0.5011185682326622,335.7646043721489,0.0037285607755406414,0.04220789029913096,6.2990905769782115,0.07473841554559044,4.912680500471109,0.13049962714392244,108.4113501286146,14.438669232035753,0.9492255027403524,4265.906519754543,0.194606793588334,0.08451602484526388
